"s","t","y","muhat","sigmahat","risk_c_95p06391","event_c_95p06391","risk_c_110p74993","event_c_110p74993"
5,32,66.5940120705558,69.296107772152,2.44991412110994,0,0,0,0
5,33,67.7814199984598,66.2135579264176,2.8204697112807,0,0,0,0
5,34,65.1765653331314,69.092516331148,2.70038517757203,0,0,0,0
5,35,66.5039436440445,71.5055707547993,2.01567987289454,0,0,0,0
5,36,68.0573273382603,67.4844754496102,2.33855096001771,0,0,0,0
5,37,63.8481054935113,65.0225612972348,2.89052592311396,0,0,0,0
5,38,70.5313705652046,70.2397016921302,3.2148456157492,5.77315972805081e-15,0,0,0
5,39,71.4250698187054,68.5205237048818,2.94501054353612,0,0,0,0
5,40,69.7843034206993,67.7068451961224,3.28933416548626,0,0,0,0
5,41,70.4322393714162,67.4405319313757,3.20155463716611,0,0,0,0
5,42,70.21664600322,68.2741295520816,3.09347664846108,0,0,0,0
5,43,62.9459804339302,62.3166168472642,2.03301218110688,0,0,0,0
5,44,66.4746403901753,65.3058995009278,2.74444589381426,0,0,0,0
5,45,72.0764056519311,72.5138505216403,2.83211177467946,8.88178419700125e-16,0,0,0
5,46,65.1558418518757,66.6137988454809,1.75557551071412,0,0,0,0
5,47,67.0177734320006,67.5621864397611,2.01373017858962,0,0,0,0
5,48,64.0218903359849,63.9252281622115,1.43006792704319,0,0,0,0
5,49,63.2318546338575,63.7113662655836,1.97343168127077,0,0,0,0
5,50,62.574522364148,65.1227707679127,2.11780019819039,0,0,0,0
5,51,61.3113459244289,66.4784547757187,1.69062341987667,0,0,0,0
5,52,69.1157572825685,64.5229059820995,3.41284537380105,0,0,0,0
5,53,65.6149065722084,64.2786110854864,2.46760880530768,0,0,0,0
5,54,72.8440104080307,67.9844194448658,3.80839465830129,5.78204151224782e-13,0,0,0
5,55,77.5217230354768,74.5045587393141,2.75790639204576,4.50750547997814e-14,0,0,0
5,56,78.0135525454569,76.1331042951293,3.29728338570861,4.6966803779469e-09,0,0,0
5,57,77.9819257516903,73.8356195061528,3.34145116887458,1.05567443675625e-10,0,0,0
5,58,80.9957863183593,79.8714381542886,2.93230430003249,1.10308833956019e-07,0,0,0
5,59,80.0980379536078,80.1536433304377,2.95932038460938,2.34708862234534e-07,0,0,0
5,60,90.7248191421123,89.5004604525517,3.56841759361895,0.05948870425321,0,1.30138588794182e-09,0
5,61,99.2603841699089,96.4296589702368,2.88311829764453,0.682145089755688,1,3.40092931150338e-07,0
5,62,92.3465072237497,92.6766057734403,3.31316657575226,0.235593066339498,0,2.44865397958094e-08,0
5,63,93.7365134053127,93.217047860042,3.07272675907692,0.273903423317434,0,5.78420644714583e-09,0
5,64,92.2971343162971,92.2304747795353,3.42745949206987,0.204207366112946,0,3.27204038308437e-08,0
5,65,88.1223681480477,91.5355898633646,3.2881617499412,0.141627227253878,0,2.55593490816608e-09,0
5,66,86.2301770820315,91.287241705662,3.29017609291265,0.125512786715769,0,1.65541957919402e-09,0
5,67,89.2171892219052,91.0430201786497,3.38123260559908,0.117184702968885,0,2.79940293168579e-09,0
5,68,83.9198259269614,86.658882772814,3.25714087489251,0.00493297865957976,0,6.99440505513849e-14,0
5,69,85.114258116467,85.5162580198487,3.0918959962111,0.00100767759526932,0,1.11022302462516e-16,0
5,70,88.046827502336,85.55277248107,3.20952455912884,0.00152125528800529,0,2.1094237467878e-15,0
5,71,88.1263986238844,88.1926408932788,3.37069815152678,0.0207484887167404,0,1.09942055459555e-11,0
5,72,79.3256752736956,77.6096488994299,3.40457960024389,1.47431849617519e-07,0,0,0
5,73,69.4002830821456,69.3926123481662,2.18338875278356,0,0,0,0
5,74,68.4287735921854,64.849664026345,2.59073713021781,0,0,0,0
5,75,72.4295305078862,66.2440276736484,2.76172776167813,0,0,0,0
5,76,69.2868162304116,64.4171458917777,2.81627225758772,0,0,0,0
5,77,73.1197154034467,67.7127678646801,2.40977895942972,0,0,0,0
5,78,70.6303577238465,65.4940569994621,2.6869566529314,0,0,0,0
5,79,77.2468585376459,69.3329567657779,3.26098286848419,1.55431223447522e-15,0,0,0
5,80,63.6780719152145,62.2852380428927,2.11385710030271,0,0,0,0
5,81,68.5557782456149,63.4077812648715,3.31812692594382,0,0,0,0
5,82,63.3398946698008,61.3262271707255,1.65493881712224,0,0,0,0
5,83,67.1222246077097,62.2542507165973,3.10824984953188,0,0,0,0
5,84,63.6312290767344,62.0350300513872,2.00123608320032,0,0,0,0
5,85,62.4714372604142,59.8746757266303,1.82835910501818,0,0,0,0
5,86,64.0969991757561,61.1670940345142,2.53083742481594,0,0,0,0
5,87,60.7903217150363,59.6041910033514,1.8935902000171,0,0,0,0
5,88,64.5302829802573,66.392818502753,2.61652657675489,0,0,0,0
5,89,70.4691808697632,66.7469870003409,3.67495032688239,6.55031584528842e-15,0,0,0
5,90,70.0629515614417,68.2388862306723,2.71380291251482,0,0,0,0
5,91,72.6549103811489,76.2606172685781,3.36442299959476,1.14281950569506e-08,0,0,0
5,92,71.4952813850578,67.3612833530807,3.50352776525009,1.33226762955019e-15,0,0,0
5,93,64.8786105538256,64.5160668313781,1.78060334417459,0,0,0,0
5,94,65.2844442477529,64.6973996447103,2.04079435548306,0,0,0,0
5,95,63.2580621796899,61.4652004416201,1.74039799849892,0,0,0,0
5,96,62.5193060366168,61.5646258600721,1.44016257760556,0,0,0,0
5,97,62.0089806444975,60.0571564027634,1.0374760600126,0,0,0,0
5,98,62.1660028353575,61.2408258514681,1.65914223627324,0,0,0,0
5,99,70.243398408637,68.5947234107904,3.42527441320754,5.44009282066327e-15,0,0,0
5,100,66.9193945982241,64.6200729825495,2.35123851245284,0,0,0,0
5,101,70.0002562128549,66.9308505745016,3.46773320600478,2.22044604925031e-16,0,0,0
5,102,65.5463655291745,64.1597753599497,2.86075456994281,0,0,0,0
5,103,73.1411102045476,74.5549825792098,4.13527939435854,3.53370371408701e-07,0,0,0
5,104,71.5274125715649,70.4831877862834,3.50669840851903,1.19459997449667e-12,0,0,0
6,2,75.6955697577107,72.8548813414718,3.09214512528806,3.42503803096861e-13,0,0,0
6,3,69.1152527530601,69.5059436705091,2.19630026078926,0,0,0,0
6,4,71.8739514065782,74.7779058171662,2.78487928379857,1.61648472385423e-13,0,0,0
6,5,69.6636791427051,71.4193206790024,2.66697617001811,0,0,0,0
6,6,70.3613657756396,72.6168486218439,2.89878931017315,4.88498130835069e-15,0,0,0
6,7,72.0511423958259,74.5897220559726,2.75993003519711,5.92859095149834e-14,0,0,0
6,8,69.9404031291728,73.3138727980411,2.81916065004485,5.99520433297585e-15,0,0,0
6,9,74.9726043135634,77.5090951646574,3.0944821648127,7.01833424709974e-09,0,0,0
6,10,79.7629168752815,81.0415609523944,2.8932593722108,6.281102229444e-07,0,0,0
6,11,73.1891730525006,73.213364468404,2.9036584042642,2.63122856836162e-14,0,0,0
6,12,67.6446155699687,66.4642240865255,1.66142856258804,0,0,0,0
6,13,70.6710505562703,70.9352615545841,1.89783906228127,0,0,0,0
6,14,65.7116930473894,66.6665425484973,0.931905751490529,0,0,0,0
6,15,66.9170301101769,66.6114260698438,1.69576484722204,0,0,0,0
6,16,66.9523201600238,68.0990312240099,1.40593299294108,0,0,0,0
6,17,64.8581258256266,66.5659362062711,1.65651311482196,0,0,0,0
6,18,65.5453627442614,65.4116941581853,1.25977387199211,0,0,0,0
6,19,66.6062318391666,68.0084078780283,1.23937915959849,0,0,0,0
6,20,65.7606469305897,67.3007745073756,1.08060050660827,0,0,0,0
6,21,66.8168897546312,67.1002557884632,0.871315286230358,0,0,0,0
6,22,68.4258369949997,68.6201715233751,1.8919513933991,0,0,0,0
6,23,75.7528823759769,75.6302365137426,3.29487222958043,1.83792303598551e-09,0,0,0
6,24,69.8228948783772,72.0597787504478,1.86850180404712,0,0,0,0
6,25,68.729124056034,70.1786919853252,1.72427520021339,0,0,0,0
6,26,72.879920536859,77.0627608154586,2.54213945658666,7.15094650161063e-13,0,0,0
6,27,74.1615740964223,75.6654569393491,2.46069439064683,1.55431223447522e-15,0,0,0
6,28,75.5984615599045,77.7896235417677,2.49277670402672,2.10809147915825e-12,0,0,0
6,29,70.5079583680834,75.1509609174485,1.92205631293463,0,0,0,0
6,30,72.1051020424856,73.4727807335921,2.56617944530969,0,0,0,0
6,31,70.8219475858533,72.8217425434993,3.0027188908368,6.43929354282591e-14,0,0,0
6,32,66.2847941862794,70.967488698215,1.45461443928914,0,0,0,0
6,33,68.4652523721755,72.5316320456982,2.8250734584134,7.7715611723761e-16,0,0,0
6,34,68.1772062122372,70.1246583248601,2.26481951077751,0,0,0,0
6,35,76.2734205248779,80.6374807705312,3.45975144907547,1.52441811885895e-05,0,0,0
6,36,74.8074298989632,78.1761616811981,2.52763622267416,1.18463017173553e-11,0,0,0
6,37,81.55454939163,85.7632075873762,2.96569361586521,0.000856063720542921,0,0,0
6,38,77.0927037111629,78.8460585890552,2.48320109095372,3.26603188938179e-11,0,0,0
6,39,79.2588734556136,79.455038514836,2.7494639540788,6.85148293655402e-09,0,0,0
6,40,84.7192645391013,83.4259268660638,3.33376275791329,0.000240657600035221,0,1.11022302462516e-16,0
6,41,89.1392735778826,87.839515673887,3.26137495573235,0.0133753152503411,0,1.07214237488051e-12,0
6,42,82.1202789649024,85.3548425657232,2.75170860204822,0.00020905763913126,0,0,0
6,43,80.7534979459024,82.7107123304002,2.86946334273866,8.34721679010553e-06,0,0,0
6,44,77.2416624101379,81.109952386648,2.54334814704403,2.05043568790586e-08,0,0,0
6,45,75.6348613141794,80.0704952139415,2.53006667562309,1.55112012123482e-09,0,0,0
6,46,77.3450892146011,79.5007994370941,2.45013159304637,1.06302189273322e-10,0,0,0
6,47,78.215382237347,83.8239876840574,3.15474771104379,0.000183418741506736,0,0,0
6,48,78.2874484821969,78.9938851002436,2.62002128431946,4.29704272164599e-10,0,0,0
6,49,79.6081222908132,81.5764240205494,2.37005185590378,6.32236452080548e-09,0,0,0
6,50,81.0824959844696,83.2735198869657,2.53607662799517,1.66720112482199e-06,0,0,0
6,51,74.5395573463045,75.6232415588298,2.54505760307399,1.0991207943789e-14,0,0,0
6,52,75.4016847498874,76.3568863582519,3.17397043483342,1.88607551798725e-09,0,0,0
6,53,79.4663848721671,79.1197262967668,3.83651254254902,1.62000930248318e-05,0,1.11022302462516e-16,0
6,54,65.0272486719144,69.2341588863848,2.1169445613589,0,0,0,0
6,55,69.1324024281775,68.0774730153135,2.75840797328309,0,0,0,0
6,56,77.1371882190953,73.8245192385739,3.11294006963534,4.45987691222172e-12,0,0,0
6,57,65.8134555891766,67.0408740735661,2.13682504501573,0,0,0,0
6,58,73.9023120361402,70.2165518465875,2.75697202515213,0,0,0,0
6,59,69.8130075183283,69.0512545641462,2.50902663662532,0,0,0,0
6,60,73.5767749956057,79.1699290084968,3.60888225210147,5.31050332441829e-06,0,0,0
6,61,69.6921261788638,76.1133796152517,2.80073456209883,6.60715926414923e-12,0,0,0
6,62,66.6554252040549,67.9421399157128,1.9577523987371,0,0,0,0
6,63,73.7121799852644,76.093785448808,2.05583151728499,0,0,0,0
6,64,68.9964461017341,73.7701073009941,2.03639909352688,0,0,0,0
6,65,68.6544115354335,71.0913827917474,1.47489566581413,0,0,0,0
6,66,68.5004486076245,70.4502783564127,1.8576277724765,0,0,0,0
6,67,67.7870031916596,71.5216203407515,1.91703594322163,0,0,0,0
6,68,72.233884127491,76.289575907174,3.54927553417121,6.12839776703566e-08,0,0,0
6,69,66.1575024412462,68.850024886007,2.20552244221529,0,0,0,0
6,70,66.1124937926279,68.9693200203083,1.61292597062466,0,0,0,0
6,71,68.8970969766025,70.8647715459945,1.76928512195229,0,0,0,0
6,72,69.3890334245837,70.5110610872167,3.05098214269209,4.44089209850063e-16,0,0,0
6,73,67.9104514003628,71.7802623374525,3.10179606139734,3.03090885722668e-14,0,0,0
6,74,71.3117444690091,75.1416972970625,3.01458130900223,1.93963733963187e-11,0,0,0
6,75,79.2177897829061,80.1924822051707,3.25481831452089,2.44970056550997e-06,0,0,0
6,76,64.8517831067726,67.7469141842686,1.67627654271467,0,0,0,0
6,77,66.6073504152585,66.6704157743228,0.206259591315622,0,0,0,0
6,78,65.3340687951672,66.5155854972253,0.476791092005048,0,0,0,0
6,79,66.7628271303403,66.6482542007553,0.870635121149177,0,0,0,0
6,80,68.2716743550019,73.3368500001062,2.23612528633119,0,0,0,0
6,81,66.859089350867,66.7024354423854,1.23964940258798,0,0,0,0
6,82,70.5582839730547,70.5524005346846,1.8358730693629,0,0,0,0
6,83,73.4801262813494,73.2456859862066,3.26256698709152,1.13553610958661e-11,0,0,0
6,84,67.0240982312344,69.6850646681938,1.85917064993971,0,0,0,0
6,85,66.1751999056554,66.8285135978155,1.39315302471995,0,0,0,0
6,86,66.1847863824999,69.4508777402397,2.45286618831982,0,0,0,0
6,87,72.3883697675322,73.8490171862427,3.51889071078265,8.2561157910277e-10,0,0,0
6,88,64.4236530799083,70.4756247792724,3.1129538304597,1.4432899320127e-15,0,0,0
6,89,71.1281402517288,71.3938121706358,3.18033721397778,4.9293902293357e-14,0,0,0
6,90,72.8694245535488,71.9487693403624,2.67079216389489,0,0,0,0
6,91,67.0329834190066,67.7137232608891,2.28072451527459,0,0,0,0
6,92,71.2013970549395,72.0337973017227,2.51215059286613,0,0,0,0
6,93,72.6332666669421,70.2914299627495,3.0499582208886,2.22044604925031e-16,0,0,0
6,94,63.4297878935843,66.6255657504472,2.62560972086461,0,0,0,0
6,95,67.9455671038228,65.5544058280966,2.2053135815234,0,0,0,0
6,96,68.0767936112394,68.6219358466937,2.44171032802809,0,0,0,0
6,97,66.0328296980281,65.3440292495153,2.29877313909377,0,0,0,0
6,98,64.8400622582802,67.7267209059101,2.21136177761592,0,0,0,0
6,99,65.0087156945263,65.638204723543,2.43668505298664,0,0,0,0
6,100,72.7431743432611,71.6232340759891,3.56244528446523,2.35319541630474e-11,0,0,0
6,101,63.734320521066,68.5096783652662,1.54626887668298,0,0,0,0
6,102,66.3653729083501,69.2343733456261,2.71348160985892,0,0,0,0
6,103,66.7021922769966,69.8172979420444,2.92199173921279,0,0,0,0
6,104,77.5256307468488,77.4900456400824,2.78400001882645,1.37325151250423e-10,0,0,0
6,105,74.713379847475,76.3151523476382,2.72792002729926,3.14515080646061e-12,0,0,0
6,106,68.066846660232,69.9405980980801,2.78794586065406,0,0,0,0
6,107,64.5593789395562,67.6726692115567,2.72603781585567,0,0,0,0
6,108,72.0098796986963,71.0536682411179,3.05161205432945,1.77635683940025e-15,0,0,0
6,109,70.0296273016135,71.0514339312954,2.73744620280718,0,0,0,0
6,110,63.986522208355,63.9865221998133,1e-04,0,0,0,0
6,111,66.1092287681964,66.1501287584056,0.0907364358974944,0,0,0,0
6,112,64.9004223699677,64.7462032676371,0.477451062815277,0,0,0,0
6,113,67.3010974049616,67.0341358471729,1.42639843130828,0,0,0,0
6,114,67.8018588751147,67.2958739382733,1.17732519530779,0,0,0,0
6,115,67.9581939985258,68.0039051713777,0.960668632152874,0,0,0,0
6,116,73.5820914425126,71.6398802988528,3.49795142207878,1.06735731364438e-11,0,0,0
6,117,69.4200781393108,68.1282692903652,3.47113487919256,4.21884749357559e-15,0,0,0
7,2,70.9741816108525,74.5902807938111,3.83610025986958,4.72239689575105e-08,0,0,0
7,3,70.6607199160549,69.4185818236015,3.24728821714541,1.4432899320127e-15,0,0,0
7,4,73.9917185458584,73.0986980671621,3.26255828009753,8.33799695953985e-12,0,0,0
7,5,72.5163280510103,73.1179267762248,3.30599050879919,1.58717483600412e-11,0,0,0
7,6,73.3361644440774,74.4045778248362,3.54508797822532,2.8116170502912e-09,0,0,0
7,7,70.9819086935224,70.5028301009317,3.43027588418603,4.03121980241394e-13,0,0,0
7,8,68.6397517746121,69.0592670017928,2.93304188220736,0,0,0,0
7,9,70.8170387749707,69.7226837293725,3.31774180789674,1.0991207943789e-14,0,0,0
7,10,64.7257252762852,64.2132640418954,2.83425239781954,0,0,0,0
7,11,70.5046659905603,67.3898666439582,3.82990524800548,2.49134046725885e-13,0,0,0
7,12,68.6716489034984,68.8899620088347,3.53263296750748,6.3504757008559e-14,0,0,0
7,13,71.5402097047777,70.9171059344008,3.18195024665149,1.62092561595273e-14,0,0,0
7,14,73.9094823258856,76.2730936389448,3.20271640804753,2.21675489076034e-09,0,0,0
7,15,67.410577192161,67.3166883848942,3.45462294180298,4.44089209850063e-16,0,0,0
7,16,70.1670665109111,70.7090993805489,3.13523642880599,3.99680288865056e-15,0,0,0
7,17,68.8453547998154,70.0316385696392,3.1613064507978,1.22124532708767e-15,0,0,0
7,18,71.7124798153842,72.4929508656577,3.49781032597764,5.48712186798639e-11,0,0,0
7,19,78.8015302211472,76.008666491923,3.27934252485503,3.11079262349523e-09,0,0,0
7,20,65.476722544804,65.9693481482365,3.04563090954111,0,0,0,0
7,21,68.9259470998175,69.0221465074294,3.63840338033697,4.1089354141377e-13,0,0,0
7,22,76.7807476196037,75.5586827419758,4.22247822584452,1.92445227364946e-06,0,0,0
7,23,66.1975150124756,68.1528385164214,3.44537695491151,2.88657986402541e-15,0,0,0
7,24,65.003517792638,68.4756333036949,3.89581191756925,4.40125713652151e-12,0,0,0
7,25,56.3200000097681,59.5295792293317,2.89312957947441,0,0,0,0
7,26,69.2606495389678,63.3540437942925,3.94685790397194,4.44089209850063e-16,0,0,0
7,27,57.5818760905662,59.9201969033394,2.99757904943808,0,0,0,0
7,28,60.1119643805422,59.4212146325444,2.95382445962818,0,0,0,0
7,29,58.7331961661831,60.679645067431,3.07039940930761,0,0,0,0
7,30,57.4861597187456,59.8092518438092,2.94712898959393,0,0,0,0
7,31,58.9917791554246,57.2600949820403,2.88218385763164,0,0,0,0
7,32,56.2339732462627,57.2807639705567,3.17018120113154,0,0,0,0
7,33,75.5664570866211,68.715219956475,4.35198070764082,7.04652114436044e-10,0,0,0
7,34,66.1326527618571,68.3582531666401,3.65770432341639,1.4255263636187e-13,0,0,0
7,35,62.7864784114576,65.872534007158,3.36422402023776,0,0,0,0
7,36,58.8879420533101,56.9141559053021,2.76264541565512,0,0,0,0
7,37,60.4262141211258,59.2832307519245,3.3234954105423,0,0,0,0
7,38,56.540490645723,59.1215567796497,2.42255657329598,0,0,0,0
7,39,58.6421389391094,58.4238483315759,2.27191743200498,0,0,0,0
7,40,60.806468902232,63.6941008323951,2.37982387466767,0,0,0,0
7,41,61.4522352399148,64.5894462933398,2.72447579498309,0,0,0,0
7,42,63.4378205346666,63.5539428077271,2.63576131485128,0,0,0,0
7,43,61.2592446465912,64.2178102739469,2.89680982888967,0,0,0,0
7,44,63.6948818276698,62.2196115884491,3.27212023378402,0,0,0,0
7,45,60.8840948039735,65.3448780662933,3.04861084218029,0,0,0,0
7,46,74.247550953757,73.4143624653275,4.26790984573392,1.96172737054745e-07,0,0,0
7,47,86.0384866684741,91.1236984451414,4.21861281866887,0.175150313380873,0,1.64131099489317e-06,0
7,48,121.363537392209,119.56913013042,4.32227728447024,0.99999999283993,1,0.979345082085493,1
7,49,105.821416572729,103.317070183694,3.84958582043813,0.983979899783963,1,0.0267526716929319,0
7,50,108.188918002195,104.937501334761,4.0408860800178,0.992725652199321,1,0.0751597785117376,0
7,51,106.661333553492,107.668052826069,4.61090737184831,0.996867214258388,1,0.251943070314205,0
7,52,112.782377569195,109.428521431795,4.3214726320796,0.999556332594964,1,0.379887373994194,1
7,53,85.9734434694506,91.3170764354234,4.07937940052286,0.179183510831977,0,9.50478504568864e-07,0
7,54,82.2455753939547,85.5292689197287,4.1584195141552,0.0109282627770425,0,6.59922894108433e-10,0
7,55,76.446574009381,77.1996960739904,3.89259746041026,2.22390444926113e-06,0,0,0
7,56,75.7360277876689,72.0364271092813,4.00198283241684,4.35733604753352e-09,0,0,0
7,57,68.7495503856214,69.7925351544252,4.31207291351878,2.30586016947143e-09,0,0,0
7,58,108.376338532081,98.4653666940426,4.5445013299249,0.772913915474692,1,0.00343407983581023,0
7,59,99.3642153295606,101.905791999974,4.41025051062632,0.939592180128806,1,0.0224623519576228,0
7,60,83.5489282557545,82.8320089949413,4.1325854870503,0.0015388628703854,0,7.11442016410047e-12,0
7,61,92.7286825732713,86.2229522128057,4.13817297151811,0.0163217926195605,0,1.54254220507966e-09,0
7,62,81.3589718667938,79.7626428147133,3.89531423594784,4.28060198279789e-05,0,8.88178419700125e-16,0
7,63,83.1244607402149,80.8612553841238,4.63005998463093,0.00107933008970773,0,5.39834843493736e-11,0
7,64,68.5730311888207,63.6195058313461,3.46762870129315,0,0,0,0
7,65,67.4865861539613,59.5250094525381,3.49743789269516,0,0,0,0
7,66,72.4888181715095,63.1134857261643,3.97492990749409,4.44089209850063e-16,0,0,0
7,67,73.5885126661661,66.3282349924378,3.36675090860085,0,0,0,0
7,68,74.5434278590323,71.2042542992835,4.23301208268212,8.67368976642524e-09,0,0,0
7,69,65.5730043939123,57.9140701006817,3.4238720821036,0,0,0,0
7,70,65.3542040120602,58.6568422761907,3.01237833042048,0,0,0,0
7,71,65.4867645435442,58.675974577051,3.2298719837512,0,0,0,0
7,72,62.4653538800456,56.9580253651345,2.95687328840695,0,0,0,0
7,73,69.5827247690278,66.8690111781108,3.63365730116944,4.21884749357559e-15,0,0,0
7,74,62.6665407005802,61.7423765587188,3.05470372637163,0,0,0,0
7,75,69.1065595650405,64.6276780256451,3.0494505459052,0,0,0,0
7,76,69.6816345412037,66.6413576430687,3.12612280759775,0,0,0,0
7,77,71.4515018689123,71.1466080179452,3.42059232464902,1.35347288932053e-12,0,0,0
7,78,75.8534628100313,74.004575599014,4.51407835928406,1.54116065476106e-06,0,2.22044604925031e-16,0
7,79,58.0747003892247,60.3475408198972,2.63405596872769,0,0,0,0
7,80,58.271486436968,56.8352886967946,2.66771463623391,0,0,0,0
7,81,60.8447214722782,60.1710591387245,2.69334247263216,0,0,0,0
7,82,61.1938968681314,59.8054252497052,2.6481471798651,0,0,0,0
7,83,63.8101055427207,66.6362226299792,3.00247542894883,0,0,0,0
7,84,63.3397459596316,65.802511536381,3.00930476059923,0,0,0,0
7,85,72.1337588002388,72.7797824811122,3.77952834028728,1.8620114339285e-09,0,0,0
7,86,65.602535140592,64.8027665916371,3.37158160590579,0,0,0,0
7,87,75.1902855764685,78.3087572528505,4.31719213647798,5.20075000313147e-05,0,2.85327317328665e-14,0
8,2,69.533156301144,69.9869384120102,3.41564347409815,1.05360165036927e-13,0,0,0
8,3,67.9709671228603,64.6704033482436,3.63787208577124,0,0,0,0
8,4,64.2502826347081,63.2942934409859,3.35880028215002,0,0,0,0
8,5,65.8769272123609,62.8087033060294,3.64741415079394,0,0,0,0
8,6,67.3055869416833,65.0580787351425,3.55110125270331,0,0,0,0
8,7,69.2059745093973,64.8471003695779,3.15016476760446,0,0,0,0
8,8,69.711333647742,66.2958235961373,3.61705317694621,8.88178419700125e-16,0,0,0
8,9,72.0755006234316,68.494946738241,3.49099581446138,1.36557432028894e-14,0,0,0
8,10,71.5480816928488,68.13790889449,3.77560469992056,4.96158669704982e-13,0,0,0
8,11,73.6490387683509,71.6003099231884,3.12725551976293,3.11972669919669e-14,0,0,0
8,12,69.648078385839,67.1001012901672,3.42342482195527,1.11022302462516e-16,0,0,0
8,13,67.914876836384,65.4058078702412,2.86795704208205,0,0,0,0
8,14,71.8096938783722,69.0296474031502,3.24435119963718,5.55111512312578e-16,0,0,0
8,15,73.4532969811105,68.3715166631139,3.02407179124114,0,0,0,0
8,16,78.2837323199054,75.1459916821497,3.71417995710827,4.10005855933093e-08,0,0,0
8,17,75.6779109322023,74.4101020695742,3.28194507115111,1.55533141921183e-10,0,0,0
8,18,70.8472205448756,69.852043487742,3.14303100214238,5.55111512312578e-16,0,0,0
8,19,71.2106739469077,67.5144554327108,3.02647388030755,0,0,0,0
8,20,72.2693666282925,68.7562368261924,3.05702517268872,0,0,0,0
8,21,71.0261621735896,68.3749403981214,3.16659229207763,0,0,0,0
8,22,71.7966107525669,69.0546526601682,2.99205503138675,0,0,0,0
8,23,78.5954557643661,77.6954100977527,4.12620948760487,1.28075242475933e-05,0,5.55111512312578e-16,0
8,24,76.4805791230065,76.9481514347173,3.65191124019884,3.51335665782493e-07,0,0,0
8,25,72.2842180843308,71.6189239365144,3.83119038564136,4.69334793251619e-10,0,0,0
8,26,70.1414867587499,72.7042616106595,3.50930028237085,9.35695965154082e-11,0,0,0
8,27,69.0647941355148,69.3177595208402,3.57429644532963,2.94209101525666e-13,0,0,0
8,28,74.9972028665365,72.8406005605956,4.14010233665411,3.9847823041228e-08,0,0,0
8,29,67.0528080981258,67.257047768527,3.89671884438377,4.80504525057768e-13,0,0,0
8,30,68.9992345705461,68.1336987392575,3.84721632614567,1.28053123660266e-12,0,0,0
8,31,70.1465308562913,70.2028378175128,3.59814272272141,2.43327580307096e-12,0,0,0
8,32,71.9874348490253,71.9438121376486,4.13806266189639,1.15393811173092e-08,0,0,0
8,33,70.0428075786581,67.861522946955,3.45148461086766,1.66533453693773e-15,0,0,0
8,34,68.1637839393497,66.629375396411,3.42201140634219,0,0,0,0
8,35,79.1981879443903,79.9610703315228,4.19605279843784,0.00015953945561431,0,1.08801856413265e-13,0
8,36,78.6687510781889,77.6985580848051,3.66937756388899,1.10882357540198e-06,0,0,0
8,37,70.6671851868551,73.1576360384272,3.50539926235854,2.06154981974294e-10,0,0,0
8,38,71.2797469960088,73.5185571420896,3.47316889109275,2.76333178561572e-10,0,0,0
8,39,71.37265646255,72.0691545707439,4.2820521076136,3.93614321136937e-08,0,0,0
8,40,64.813886639251,65.8249761357734,3.09746095295232,0,0,0,0
8,41,65.1983512854819,65.4748558441669,3.12610034717532,0,0,0,0
8,42,67.9455571153325,68.8689089469954,3.17184991893506,1.11022302462516e-16,0,0,0
8,43,68.2312576384296,68.2649843109986,3.17354624823223,0,0,0,0
8,44,69.0851200129831,71.1774124621808,3.35961110812407,5.80646641878957e-13,0,0,0
8,45,68.6049863254684,71.4804451362129,3.28216751388411,3.35176331134335e-13,0,0,0
8,46,75.894307928577,75.2219087415248,4.23996481714,1.43608264790984e-06,0,0,0
8,47,73.3143968608378,74.4219581942185,3.66558137496768,8.94333940237857e-09,0,0,0
8,48,82.0126199638422,81.6392032345151,4.42414772013718,0.00120500778694144,0,2.35284014493686e-11,0
8,49,81.3928772543954,83.362948604357,3.89665420243816,0.00133744195315599,0,1.04505293307966e-12,0
8,50,85.4940636970464,85.8857541824172,4.25525188615774,0.015506705084212,0,2.56079069060888e-09,0
8,51,87.3115924116355,89.8738843279161,4.32911764878631,0.115290330569573,0,7.09776630136716e-07,0
8,52,81.1605290107729,82.5790174747145,3.78582706477649,0.000487231448565217,0,4.9960036108132e-14,0
8,53,81.2177569019408,81.3487830494648,3.86302252101059,0.000192351239472477,0,1.36557432028894e-14,0
8,54,88.5155943049281,87.4011984148139,4.51261326226008,0.044747737307343,0,1.14503911574637e-07,0
8,55,101.060507287178,99.4481183150358,4.61730975795703,0.828820841922116,1,0.00718848236094805,0
8,56,95.249011718946,99.0142569363474,4.07642244952488,0.833745400267182,1,0.00199523562833126,0
8,57,90.073032006381,93.6830803098634,4.15437566320046,0.369801365851211,0,1.9941056295214e-05,0
8,58,92.1772877443664,99.9349414842875,4.39352555350422,0.866216759769481,0,0.00691645664564555,0
8,59,89.7144271071429,91.0246547642091,4.14912230411115,0.165147389484196,0,9.96745609493921e-07,0
8,60,85.9917591312336,89.4121569610371,4.28166039975507,0.0934190357616953,0,3.12178187078516e-07,0
8,61,86.2821152131924,89.7122575615297,4.28236831923152,0.105705590750714,0,4.49325588625094e-07,0
8,62,93.8155435129817,93.7498564242001,4.04857624435212,0.372752640093328,0,1.34033751961748e-05,0
8,63,95.9803537086928,98.2523975396894,4.28210495351649,0.771745522213716,1,0.00175832832608214,0
