"scenario_id","A_RMSE","B_RMSE","C_RMSE","D_RMSE","A_Bias","B_Bias","C_Bias","D_Bias","rep"
2,0.0650208151862591,0.0783740315796146,0.0650208151862591,0.0630380683552876,-0.00290714659125553,-0.00345844631610914,-0.00290714659125553,-0.002498425378654,6
2,0.0702993989623056,0.0703423690258952,0.0702993989623056,0.0516978891047035,-0.000886822618412403,-0.00112703907514736,-0.000886822618412403,0.00189465139172821,7
2,0.0672859654143338,0.065871847607181,0.0672859654143338,0.065871847607181,-0.00110769101482932,-0.00130271551455493,-0.00110769101482932,-0.00130271551455493,8
2,0.0572830492299034,0.0572789562168751,0.0494639206059412,0.0480740083141998,-0.00191598883559321,-0.00234852003328544,-0.00118348274915126,-0.00209570624698168,9
2,0.0800747913388647,0.0859560511296759,0.0800747913388647,0.0859560511296759,-0.00948483629128601,-0.00532223693919183,-0.00948483629128601,-0.00532223693919183,10
2,0.069797171169029,0.0703593382429988,0.069797171169029,0.0703593382429988,-0.00169567826149827,-0.00221141552542398,-0.00169567826149827,-0.00221141552542398,11
2,0.0653994643968065,0.075135626434914,0.0653994643968065,0.075135626434914,-0.00211271402116918,0.000568264900653618,-0.00211271402116918,0.000568264900653618,12
2,0.0690246756084674,0.0678950666005629,0.0690246756084674,0.0678950666005629,0.00156393448057894,0.00137957244231021,0.00156393448057894,0.00137957244231021,13
2,0.0707950205498858,0.069774249348285,0.052212034943659,0.069774249348285,0.00134776857922665,0.0011795144716333,0.00611385019996037,0.0011795144716333,14
2,0.0776343941050051,0.0794350059263505,0.0562518912301691,0.0794350059263505,0.000592077354559841,-0.00420603254468211,-0.000865602454804267,-0.00420603254468211,15
2,0.0634316117546878,0.0626855358582477,0.0634316117546878,0.0626855358582477,-0.00131340518781746,-0.00150887138123697,-0.00131340518781746,-0.00150887138123697,16
2,0.0671158502185762,0.0666374840179279,0.0496790490021611,0.0481416441143953,-0.00363609281639789,-0.00377808344732112,-0.00200002393810758,-0.00230354164612942,17
2,0.0712305319481609,0.0720311743973602,0.0712305319481609,0.0444468990573307,-0.00636263695903471,-0.00748191251067875,-0.00636263695903471,-0.00594788217350085,18
