"scenario_id","T","rep","E_RMSE","F_RMSE","E_Bias","F_Bias"
4,120,13,0.0941363024820283,0.196533845958973,-0.00510841020838191,-0.0243791953306261
4,120,14,0.0846601130498007,0.114617303807381,-0.00584469679880572,-0.0126442748214037
4,120,15,0.0886379975318859,0.126041093271078,-0.0100243735529786,-0.0174072309770006
4,120,16,0.0833970855885703,0.11789842414149,-0.00446789999187727,-0.0110429209441058
4,120,17,0.0765687083265235,0.119847328618827,-0.00382340893399596,-0.00803120844578074
4,120,18,0.0884061592528898,0.12438465822152,-0.00700137699085338,-0.0139207268202224
4,120,19,0.0934708808193676,0.121389637095233,-0.00538833057668749,-0.0140947770888172
4,120,20,0.0887496330648761,0.125585721929547,0.00328367446448732,-0.0095193749356453
4,120,21,0.0885183577294646,0.142194956299777,-0.0076267063768506,-0.0396644685416019
4,120,22,0.0860356638898704,0.11783927012014,-0.00463385043035876,-0.0110673904853321
4,120,23,0.0966913938851588,0.266557376946703,-0.00309692535739319,-0.118402892936766
4,120,24,0.093345640946856,0.131329720146014,-0.00333642786557975,-0.0123720116830173
4,120,25,0.0816928839534615,0.117815223139435,0.00178956121443134,-0.00446180510121639
